system:index,0_Blue_t01,0_Green_t01,0_NIR_t01,0_RedEdge1_t01,0_RedEdge2_t01,0_RedEdge3_t01,0_RedEdge4_t01,0_Red_t01,0_SWIR1_t01,0_SWIR2_t01,0_mask_t01,10_Blue_t11,10_Green_t11,10_NIR_t11,10_RedEdge1_t11,10_RedEdge2_t11,10_RedEdge3_t11,10_RedEdge4_t11,10_Red_t11,10_SWIR1_t11,10_SWIR2_t11,10_mask_t11,11_Blue_t12,11_Green_t12,11_NIR_t12,11_RedEdge1_t12,11_RedEdge2_t12,11_RedEdge3_t12,11_RedEdge4_t12,11_Red_t12,11_SWIR1_t12,11_SWIR2_t12,11_mask_t12,12_Blue_t13,12_Green_t13,12_NIR_t13,12_RedEdge1_t13,12_RedEdge2_t13,12_RedEdge3_t13,12_RedEdge4_t13,12_Red_t13,12_SWIR1_t13,12_SWIR2_t13,12_mask_t13,13_Blue_t14,13_Green_t14,13_NIR_t14,13_RedEdge1_t14,13_RedEdge2_t14,13_RedEdge3_t14,13_RedEdge4_t14,13_Red_t14,13_SWIR1_t14,13_SWIR2_t14,13_mask_t14,14_Blue_t15,14_Green_t15,14_NIR_t15,14_RedEdge1_t15,14_RedEdge2_t15,14_RedEdge3_t15,14_RedEdge4_t15,14_Red_t15,14_SWIR1_t15,14_SWIR2_t15,14_mask_t15,15_Blue_t16,15_Green_t16,15_NIR_t16,15_RedEdge1_t16,15_RedEdge2_t16,15_RedEdge3_t16,15_RedEdge4_t16,15_Red_t16,15_SWIR1_t16,15_SWIR2_t16,15_mask_t16,16_Blue_t17,16_Green_t17,16_NIR_t17,16_RedEdge1_t17,16_RedEdge2_t17,16_RedEdge3_t17,16_RedEdge4_t17,16_Red_t17,16_SWIR1_t17,16_SWIR2_t17,16_mask_t17,17_Blue_t18,17_Green_t18,17_NIR_t18,17_RedEdge1_t18,17_RedEdge2_t18,17_RedEdge3_t18,17_RedEdge4_t18,17_Red_t18,17_SWIR1_t18,17_SWIR2_t18,17_mask_t18,18_Blue_t19,18_Green_t19,18_NIR_t19,18_RedEdge1_t19,18_RedEdge2_t19,18_RedEdge3_t19,18_RedEdge4_t19,18_Red_t19,18_SWIR1_t19,18_SWIR2_t19,18_mask_t19,19_Blue_t20,19_Green_t20,19_NIR_t20,19_RedEdge1_t20,19_RedEdge2_t20,19_RedEdge3_t20,19_RedEdge4_t20,19_Red_t20,19_SWIR1_t20,19_SWIR2_t20,19_mask_t20,1_Blue_t02,1_Green_t02,1_NIR_t02,1_RedEdge1_t02,1_RedEdge2_t02,1_RedEdge3_t02,1_RedEdge4_t02,1_Red_t02,1_SWIR1_t02,1_SWIR2_t02,1_mask_t02,20_Blue_t21,20_Green_t21,20_NIR_t21,20_RedEdge1_t21,20_RedEdge2_t21,20_RedEdge3_t21,20_RedEdge4_t21,20_Red_t21,20_SWIR1_t21,20_SWIR2_t21,20_mask_t21,21_Blue_t22,21_Green_t22,21_NIR_t22,21_RedEdge1_t22,21_RedEdge2_t22,21_RedEdge3_t22,21_RedEdge4_t22,21_Red_t22,21_SWIR1_t22,21_SWIR2_t22,21_mask_t22,22_Blue_t23,22_Green_t23,22_NIR_t23,22_RedEdge1_t23,22_RedEdge2_t23,22_RedEdge3_t23,22_RedEdge4_t23,22_Red_t23,22_SWIR1_t23,22_SWIR2_t23,22_mask_t23,23_Blue_t24,23_Green_t24,23_NIR_t24,23_RedEdge1_t24,23_RedEdge2_t24,23_RedEdge3_t24,23_RedEdge4_t24,23_Red_t24,23_SWIR1_t24,23_SWIR2_t24,23_mask_t24,24_Blue_t25,24_Green_t25,24_NIR_t25,24_RedEdge1_t25,24_RedEdge2_t25,24_RedEdge3_t25,24_RedEdge4_t25,24_Red_t25,24_SWIR1_t25,24_SWIR2_t25,24_mask_t25,25_Blue_t26,25_Green_t26,25_NIR_t26,25_RedEdge1_t26,25_RedEdge2_t26,25_RedEdge3_t26,25_RedEdge4_t26,25_Red_t26,25_SWIR1_t26,25_SWIR2_t26,25_mask_t26,26_Blue_t27,26_Green_t27,26_NIR_t27,26_RedEdge1_t27,26_RedEdge2_t27,26_RedEdge3_t27,26_RedEdge4_t27,26_Red_t27,26_SWIR1_t27,26_SWIR2_t27,26_mask_t27,27_Blue_t28,27_Green_t28,27_NIR_t28,27_RedEdge1_t28,27_RedEdge2_t28,27_RedEdge3_t28,27_RedEdge4_t28,27_Red_t28,27_SWIR1_t28,27_SWIR2_t28,27_mask_t28,28_Blue_t29,28_Green_t29,28_NIR_t29,28_RedEdge1_t29,28_RedEdge2_t29,28_RedEdge3_t29,28_RedEdge4_t29,28_Red_t29,28_SWIR1_t29,28_SWIR2_t29,28_mask_t29,29_Blue_t30,29_Green_t30,29_NIR_t30,29_RedEdge1_t30,29_RedEdge2_t30,29_RedEdge3_t30,29_RedEdge4_t30,29_Red_t30,29_SWIR1_t30,29_SWIR2_t30,29_mask_t30,2_Blue_t03,2_Green_t03,2_NIR_t03,2_RedEdge1_t03,2_RedEdge2_t03,2_RedEdge3_t03,2_RedEdge4_t03,2_Red_t03,2_SWIR1_t03,2_SWIR2_t03,2_mask_t03,30_Blue_t31,30_Green_t31,30_NIR_t31,30_RedEdge1_t31,30_RedEdge2_t31,30_RedEdge3_t31,30_RedEdge4_t31,30_Red_t31,30_SWIR1_t31,30_SWIR2_t31,30_mask_t31,31_Blue_t32,31_Green_t32,31_NIR_t32,31_RedEdge1_t32,31_RedEdge2_t32,31_RedEdge3_t32,31_RedEdge4_t32,31_Red_t32,31_SWIR1_t32,31_SWIR2_t32,31_mask_t32,32_Blue_t33,32_Green_t33,32_NIR_t33,32_RedEdge1_t33,32_RedEdge2_t33,32_RedEdge3_t33,32_RedEdge4_t33,32_Red_t33,32_SWIR1_t33,32_SWIR2_t33,32_mask_t33,33_Blue_t34,33_Green_t34,33_NIR_t34,33_RedEdge1_t34,33_RedEdge2_t34,33_RedEdge3_t34,33_RedEdge4_t34,33_Red_t34,33_SWIR1_t34,33_SWIR2_t34,33_mask_t34,34_Blue_t35,34_Green_t35,34_NIR_t35,34_RedEdge1_t35,34_RedEdge2_t35,34_RedEdge3_t35,34_RedEdge4_t35,34_Red_t35,34_SWIR1_t35,34_SWIR2_t35,34_mask_t35,35_Blue_t36,35_Green_t36,35_NIR_t36,35_RedEdge1_t36,35_RedEdge2_t36,35_RedEdge3_t36,35_RedEdge4_t36,35_Red_t36,35_SWIR1_t36,35_SWIR2_t36,35_mask_t36,3_Blue_t04,3_Green_t04,3_NIR_t04,3_RedEdge1_t04,3_RedEdge2_t04,3_RedEdge3_t04,3_RedEdge4_t04,3_Red_t04,3_SWIR1_t04,3_SWIR2_t04,3_mask_t04,4_Blue_t05,4_Green_t05,4_NIR_t05,4_RedEdge1_t05,4_RedEdge2_t05,4_RedEdge3_t05,4_RedEdge4_t05,4_Red_t05,4_SWIR1_t05,4_SWIR2_t05,4_mask_t05,5_Blue_t06,5_Green_t06,5_NIR_t06,5_RedEdge1_t06,5_RedEdge2_t06,5_RedEdge3_t06,5_RedEdge4_t06,5_Red_t06,5_SWIR1_t06,5_SWIR2_t06,5_mask_t06,6_Blue_t07,6_Green_t07,6_NIR_t07,6_RedEdge1_t07,6_RedEdge2_t07,6_RedEdge3_t07,6_RedEdge4_t07,6_Red_t07,6_SWIR1_t07,6_SWIR2_t07,6_mask_t07,7_Blue_t08,7_Green_t08,7_NIR_t08,7_RedEdge1_t08,7_RedEdge2_t08,7_RedEdge3_t08,7_RedEdge4_t08,7_Red_t08,7_SWIR1_t08,7_SWIR2_t08,7_mask_t08,8_Blue_t09,8_Green_t09,8_NIR_t09,8_RedEdge1_t09,8_RedEdge2_t09,8_RedEdge3_t09,8_RedEdge4_t09,8_Red_t09,8_SWIR1_t09,8_SWIR2_t09,8_mask_t09,9_Blue_t10,9_Green_t10,9_NIR_t10,9_RedEdge1_t10,9_RedEdge2_t10,9_RedEdge3_t10,9_RedEdge4_t10,9_Red_t10,9_SWIR1_t10,9_SWIR2_t10,9_mask_t10,crop_label,.geo
1_1_1_1_1,0.050050001591444016,0.07064999639987946,0.16504999995231628,0.11890000104904175,0.12655000388622284,0.14409999549388885,0.16529999673366547,0.09934999793767929,0.14124999940395355,0.08935000002384186,1.0,0.12075000256299973,0.15835000574588776,0.2773500084877014,0.23295000195503235,0.24719999730587006,0.26660001277923584,0.289249986410141,0.19609999656677246,0.4097999930381775,0.37389999628067017,1.0,0.07540000230073929,0.09669999778270721,0.19760000705718994,0.15299999713897705,0.16220000386238098,0.17870000004768372,0.20100000500679016,0.13459999859333038,0.241799995303154,0.1656000018119812,1.0,0.11134999990463257,0.14755000174045563,0.2734000086784363,0.2228499948978424,0.2370000034570694,0.25429999828338623,0.28040000796318054,0.19325000047683716,0.4018000066280365,0.3506999909877777,1.0,0.07609999924898148,0.10480000078678131,0.20810000598430634,0.16369999945163727,0.17679999768733978,0.19179999828338623,0.2134000062942505,0.14270000159740448,0.2906000018119812,0.22139999270439148,1.0,0.25119999051094055,0.3192000091075897,0.5482000112533569,0.453000009059906,0.4945499897003174,0.5265499949455261,0.5641499757766724,0.390500009059906,0.7271000146865845,0.6820999979972839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10540000349283218,0.14399999380111694,0.3199000060558319,0.21899999678134918,0.2917500138282776,0.32019999623298645,0.34665000438690186,0.15395000576972961,0.40230000019073486,0.3102000057697296,1.0,0.09184999763965607,0.14374999701976776,0.44484999775886536,0.21860000491142273,0.39719998836517334,0.4514999985694885,0.4805000126361847,0.13770000636577606,0.42179998755455017,0.31360000371932983,1.0,0.1160999983549118,0.15600000321865082,0.43959999084472656,0.21220000088214874,0.37264999747276306,0.4379499852657318,0.4688499867916107,0.15610000491142273,0.3919999897480011,0.267300009727478,1.0,0.11940000206232071,0.11599999666213989,0.4350999891757965,0.11739999800920486,0.34150001406669617,0.4244999885559082,0.4627000093460083,0.07500000298023224,0.18979999423027039,0.08529999852180481,1.0,0.10249999910593033,0.1339000016450882,0.2542000114917755,0.20069999992847443,0.21330000460147858,0.227400004863739,0.2542000114917755,0.1784999966621399,0.35089999437332153,0.29350000619888306,1.0,0.05119999870657921,0.07129999995231628,0.5151000022888184,0.11190000176429749,0.3955000042915344,0.5303000211715698,0.5547999739646912,0.05590000003576279,0.26429998874664307,0.15109999477863312,1.0,0.06319999694824219,0.07850000262260437,0.46889999508857727,0.11389999836683273,0.34790000319480896,0.47600001096725464,0.5023000240325928,0.0608999989926815,0.24469999969005585,0.1468999981880188,1.0,0.04255000129342079,0.061400000005960464,0.4412499964237213,0.09030000120401382,0.3316499888896942,0.44975000619888306,0.49140000343322754,0.042649999260902405,0.20595000684261322,0.10589999705553055,1.0,0.042149998247623444,0.0608999989926815,0.4166499972343445,0.08810000121593475,0.32019999623298645,0.43084999918937683,0.4634999930858612,0.03959999978542328,0.20110000669956207,0.09835000336170197,1.0,0.059700001031160355,0.08990000188350677,0.37220001220703125,0.13899999856948853,0.3091000020503998,0.357699990272522,0.39399999380111694,0.07429999858140945,0.24500000476837158,0.14810000360012054,1.0,0.06520000100135803,0.10170000046491623,0.3068999946117401,0.17389999330043793,0.2529999911785126,0.287200003862381,0.33219999074935913,0.12389999628067017,0.3400999903678894,0.22349999845027924,1.0,0.07800000160932541,0.10050000250339508,0.21729999780654907,0.16169999539852142,0.1784999966621399,0.20069999992847443,0.23149999976158142,0.14110000431537628,0.3813000023365021,0.3001999855041504,1.0,0.07609999924898148,0.09359999746084213,0.1729000061750412,0.1420000046491623,0.15559999644756317,0.16779999434947968,0.19169999659061432,0.11800000071525574,0.3709999918937683,0.3028999865055084,1.0,0.08139999955892563,0.10220000147819519,0.1899999976158142,0.15109999477863312,0.16850000619888306,0.18389999866485596,0.2012999951839447,0.12960000336170197,0.3903999924659729,0.32339999079704285,1.0,0.08259999752044678,0.10369999706745148,0.20720000565052032,0.1542000025510788,0.17710000276565552,0.1898999959230423,0.20990000665187836,0.12880000472068787,0.38339999318122864,0.3100000023841858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07180000096559525,0.0913499966263771,0.19660000503063202,0.13795000314712524,0.16050000488758087,0.17579999566078186,0.19875000417232513,0.11304999887943268,0.3294999897480011,0.25725001096725464,1.0,0.07689999788999557,0.09390000253915787,0.1965000033378601,0.14589999616146088,0.16689999401569366,0.17749999463558197,0.19740000367164612,0.11940000206232071,0.3255999982357025,0.259799987077713,1.0,0.06689999997615814,0.08739999681711197,0.19990000128746033,0.1362999975681305,0.1607999950647354,0.179299995303154,0.20649999380111694,0.11389999836683273,0.32170000672340393,0.24160000681877136,1.0,0.07034999877214432,0.0925000011920929,0.20000000298023224,0.14534999430179596,0.1673000007867813,0.18365000188350677,0.20900000631809235,0.1151999980211258,0.32690000534057617,0.24169999361038208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07100000232458115,0.0917000025510788,0.22179999947547913,0.14740000665187836,0.18019999563694,0.19869999587535858,0.22339999675750732,0.10740000009536743,0.29600000381469727,0.21660000085830688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43230000138282776,0.43790000677108765,0.46790000796318054,0.4848499894142151,0.46070000529289246,0.4564499855041504,0.44255000352859497,0.45625001192092896,0.06615000218153,0.04170000180602074,1.0,0.08179999887943268,0.10790000110864639,0.22110000252723694,0.1678999960422516,0.17800000309944153,0.19990000128746033,0.22339999675750732,0.1429000049829483,0.27889999747276306,0.20409999787807465,1.0,0.11320000141859055,0.1444000005722046,0.2606000006198883,0.21070000529289246,0.2328999936580658,0.2476000040769577,0.26600000262260437,0.17499999701976776,0.3598000109195709,0.287200003862381,1.0,0.07760000228881836,0.10679999738931656,0.21480000019073486,0.16419999301433563,0.18029999732971191,0.1972000002861023,0.21359999477863312,0.13539999723434448,0.2434999942779541,0.17350000143051147,1.0,0.08609999716281891,0.11415000259876251,0.22390000522136688,0.1736000031232834,0.19009999930858612,0.20444999635219574,0.22795000672340393,0.14364999532699585,0.2585499882698059,0.19820000231266022,1.0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_8,0.07819999754428864,0.12160000205039978,0.16300000250339508,0.18850000202655792,0.16140000522136688,0.16429999470710754,0.1363999992609024,0.16930000483989716,0.006800000090152025,0.006200000178068876,1.0,0.16664999723434448,0.20589999854564667,0.34040001034736633,0.2948000133037567,0.31139999628067017,0.3347499966621399,0.36550000309944153,0.25859999656677246,0.4765999913215637,0.4147000014781952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16949999332427979,0.21480000019073486,0.3668000102043152,0.3093999922275543,0.32519999146461487,0.349700003862381,0.38119998574256897,0.26829999685287476,0.5271000266075134,0.49230000376701355,1.0,0.09290000051259995,0.12849999964237213,0.2605000138282776,0.20029999315738678,0.21690000593662262,0.23849999904632568,0.2718000113964081,0.1648000031709671,0.35420000553131104,0.27320000529289246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12555000185966492,0.15209999680519104,0.1826999932527542,0.18164999783039093,0.17835000157356262,0.19255000352859497,0.20440000295639038,0.14839999377727509,0.24435000121593475,0.19580000638961792,1.0,0.12250000238418579,0.1720999926328659,0.34310001134872437,0.25369998812675476,0.2962000072002411,0.3199999928474426,0.3506999909877777,0.21160000562667847,0.46889999508857727,0.39969998598098755,1.0,0.24754999577999115,0.2694000005722046,0.37770000100135803,0.34165000915527344,0.3569999933242798,0.38530001044273376,0.41075000166893005,0.30239999294281006,0.503000020980835,0.44119998812675476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09000000357627869,0.12184999883174896,0.14730000495910645,0.1675499975681305,0.1454000025987625,0.14665000140666962,0.12484999746084213,0.15645000338554382,0.03344999998807907,0.026100000366568565,1.0,0.13600000739097595,0.17800000309944153,0.32269999384880066,0.2639999985694885,0.28850001096725464,0.3208000063896179,0.36070001125335693,0.2134000062942505,0.4675999879837036,0.4212000072002411,1.0,0.164000004529953,0.20679999887943268,0.3549500107765198,0.3023500144481659,0.3278000056743622,0.36039999127388,0.3949500024318695,0.25459998846054077,0.5252000093460083,0.4734500050544739,1.0,0.17454999685287476,0.21164999902248383,0.36239999532699585,0.2881999909877777,0.3346500098705292,0.37095001339912415,0.4015499949455261,0.23944999277591705,0.4593999981880188,0.37014999985694885,1.0,0.0940999984741211,0.1404000073671341,0.335099995136261,0.20270000398159027,0.29109999537467957,0.3310000002384186,0.3537999987602234,0.1339000016450882,0.39070001244544983,0.31150001287460327,1.0,0.1145000010728836,0.16439999639987946,0.37470000982284546,0.22769999504089355,0.33660000562667847,0.375,0.40799999237060547,0.16769999265670776,0.4251999855041504,0.3343999981880188,1.0,0.10939999669790268,0.15039999783039093,0.3898000121116638,0.21480000019073486,0.3303999900817871,0.3736000061035156,0.4065000116825104,0.15970000624656677,0.37229999899864197,0.28040000796318054,1.0,0.09934999793767929,0.1261499971151352,0.33774998784065247,0.16314999759197235,0.28744998574256897,0.32545000314712524,0.34584999084472656,0.1136000007390976,0.2699500024318695,0.17925000190734863,1.0,0.19979999959468842,0.2215999960899353,0.4844000041484833,0.28209999203681946,0.44670000672340393,0.4943000078201294,0.5322999954223633,0.20559999346733093,0.41990000009536743,0.30480000376701355,1.0,0.05920000001788139,0.08919999748468399,0.26785001158714294,0.14294999837875366,0.21445000171661377,0.24560000002384186,0.2840000092983246,0.0908999964594841,0.288100004196167,0.19474999606609344,1.0,0.07729999721050262,0.10779999941587448,0.27619999647140503,0.16830000281333923,0.2190999984741211,0.243599995970726,0.2883000075817108,0.12210000306367874,0.34150001406669617,0.25679999589920044,1.0,0.08760000020265579,0.1160999983549118,0.1428000032901764,0.1559000015258789,0.13600000739097595,0.1379999965429306,0.12219999730587006,0.1444000005722046,0.04529999941587448,0.03620000183582306,1.0,0.05130000039935112,0.07360000163316727,0.19089999794960022,0.121799997985363,0.15320000052452087,0.16949999332427979,0.19760000705718994,0.09130000323057175,0.2694999873638153,0.20360000431537628,1.0,0.05900000035762787,0.08190000057220459,0.195700004696846,0.1339000016450882,0.1573999971151352,0.16830000281333923,0.20190000534057617,0.10499999672174454,0.2831999957561493,0.21719999611377716,1.0,0.05079999938607216,0.07500000298023224,0.19900000095367432,0.1273999959230423,0.1477999985218048,0.16410000622272491,0.19820000231266022,0.10050000250339508,0.2678999900817871,0.18940000236034393,1.0,0.10130000114440918,0.14429999887943268,0.27950000762939453,0.23849999904632568,0.23810000717639923,0.25839999318122864,0.27549999952316284,0.20360000431537628,0.05350000038743019,0.03610000014305115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21279999613761902,0.2354000061750412,0.2711000144481659,0.27799999713897705,0.2623000144958496,0.2689000070095062,0.2667999863624573,0.2542000114917755,0.026599999517202377,0.018799999728798866,1.0,0.06539999693632126,0.08389999717473984,0.1599999964237213,0.12780000269412994,0.1307000070810318,0.14270000159740448,0.15929999947547913,0.10760000348091125,0.1137000024318695,0.06870000064373016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07445000112056732,0.09974999725818634,0.20784999430179596,0.16044999659061432,0.17225000262260437,0.18694999814033508,0.21285000443458557,0.13510000705718994,0.2535499930381775,0.17949999868869781,1.0,0.08659999817609787,0.11509999632835388,0.23160000145435333,0.17765000462532043,0.19095000624656677,0.20819999277591705,0.23899999260902405,0.15399999916553497,0.3006500005722046,0.2280000001192093,1.0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_9,0.04410000145435333,0.06499999761581421,0.21660000085830688,0.12780000269412994,0.1875,0.20589999854564667,0.2304999977350235,0.07190000265836716,0.15639999508857727,0.09380000084638596,1.0,0.0868000015616417,0.11680000275373459,0.301800012588501,0.1923000067472458,0.263700008392334,0.2815000116825104,0.3122999966144562,0.1264999955892563,0.2962000072002411,0.19269999861717224,1.0,0.09584999829530716,0.12014999985694885,0.23285000026226044,0.18240000307559967,0.19939999282360077,0.2198999971151352,0.24300000071525574,0.15680000185966492,0.27535000443458557,0.19460000097751617,1.0,0.1657000035047531,0.20239999890327454,0.34290000796318054,0.28075000643730164,0.30090001225471497,0.3244999945163727,0.3474000096321106,0.24824999272823334,0.4162999987602234,0.3659000098705292,1.0,0.13809999823570251,0.17589999735355377,0.3151000142097473,0.2513999938964844,0.27090001106262207,0.2879999876022339,0.32249999046325684,0.2176000028848648,0.39419999718666077,0.3260999917984009,1.0,0.23770000040531158,0.28600001335144043,0.4666999876499176,0.41909998655319214,0.42750000953674316,0.46219998598098755,0.5009999871253967,0.35679998993873596,0.6488000154495239,0.6395000219345093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21514999866485596,0.27160000801086426,0.4271000027656555,0.38029998540878296,0.4034999907016754,0.42375001311302185,0.45649999380111694,0.3156999945640564,0.5412999987602234,0.4708999991416931,1.0,0.2451000064611435,0.2849999964237213,0.4772000014781952,0.3921000063419342,0.426800012588501,0.4636000096797943,0.48989999294281006,0.33250001072883606,0.5576000213623047,0.5069000124931335,1.0,0.24609999358654022,0.30799999833106995,0.5332000255584717,0.4268999993801117,0.486299991607666,0.5321000218391418,0.5648000240325928,0.3538999855518341,0.5982000231742859,0.5393000245094299,1.0,0.2029999941587448,0.25519999861717224,0.4690000116825104,0.3741999864578247,0.42625001072883606,0.4629499912261963,0.5046499967575073,0.28975000977516174,0.5415499806404114,0.45260000228881836,1.0,0.05040000006556511,0.07720000296831131,0.25049999356269836,0.14790000021457672,0.19979999959468842,0.22589999437332153,0.25870001316070557,0.0869000032544136,0.24449999630451202,0.17180000245571136,1.0,0.1289999932050705,0.17749999463558197,0.4699999988079071,0.26499998569488525,0.40720000863075256,0.45660001039505005,0.49729999899864197,0.19050000607967377,0.3955000042915344,0.2757999897003174,1.0,0.08089999854564667,0.1103999987244606,0.40724998712539673,0.16335000097751617,0.3317500054836273,0.40470001101493835,0.4321500062942505,0.09664999693632126,0.32429999113082886,0.21930000185966492,1.0,0.05590000003576279,0.08110000193119049,0.3928999900817871,0.12780000269412994,0.3140999972820282,0.40119999647140503,0.42730000615119934,0.06539999693632126,0.23090000450611115,0.13410000503063202,1.0,0.050999999046325684,0.07320000231266022,0.3853999972343445,0.11069999635219574,0.3246000111103058,0.39259999990463257,0.42010000348091125,0.05700000002980232,0.2485000044107437,0.16089999675750732,1.0,0.031599998474121094,0.05790000036358833,0.4117000102996826,0.0940999984741211,0.3174999952316284,0.39430001378059387,0.42410001158714294,0.039000000804662704,0.23019999265670776,0.12960000336170197,1.0,0.03734999895095825,0.06105000153183937,0.4092999994754791,0.09700000286102295,0.31255000829696655,0.3948499858379364,0.4218499958515167,0.04064999893307686,0.21480000019073486,0.11505000293254852,1.0,0.03620000183582306,0.06780000030994415,0.36785000562667847,0.11840000003576279,0.30329999327659607,0.3484500050544739,0.3784500062465668,0.04010000079870224,0.21265000104904175,0.10814999788999557,1.0,0.05400000140070915,0.07739999890327454,0.20600000023841858,0.1289999932050705,0.18379999697208405,0.1995999962091446,0.23399999737739563,0.07959999889135361,0.26840001344680786,0.17569999396800995,1.0,0.06589999794960022,0.08380000293254852,0.20759999752044678,0.1354999989271164,0.17260000109672546,0.19269999861717224,0.22550000250339508,0.09719999879598618,0.31380000710487366,0.24089999496936798,1.0,0.09489999711513519,0.11940000206232071,0.21819999814033508,0.17829999327659607,0.18700000643730164,0.2011999934911728,0.22709999978542328,0.15360000729560852,0.3181000053882599,0.29660001397132874,1.0,0.0575999990105629,0.08389999717473984,0.2538999915122986,0.15549999475479126,0.21879999339580536,0.23520000278949738,0.26159998774528503,0.09109999984502792,0.24959999322891235,0.16609999537467957,1.0,0.07440000027418137,0.09470000118017197,0.20360000431537628,0.1530500054359436,0.17440000176429749,0.19454999268054962,0.22724999487400055,0.12524999678134918,0.27129998803138733,0.21334999799728394,1.0,0.07150000333786011,0.09480000287294388,0.18940000236034393,0.14900000393390656,0.16949999332427979,0.18150000274181366,0.19820000231266022,0.12060000002384186,0.25690001249313354,0.2117999941110611,1.0,0.05745000019669533,0.08150000125169754,0.19875000417232513,0.13950000703334808,0.16545000672340393,0.18264999985694885,0.2121499925851822,0.10869999974966049,0.24609999358654022,0.17499999701976776,1.0,0.06324999779462814,0.09234999865293503,0.20990000665187836,0.15285000205039978,0.18005000054836273,0.19740000367164612,0.22335000336170197,0.11320000141859055,0.27265000343322754,0.20444999635219574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06379999965429306,0.0917000025510788,0.24150000512599945,0.14740000665187836,0.20170000195503235,0.22769999504089355,0.24740000069141388,0.10100000351667404,0.2535000145435333,0.179299995303154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7526999711990356,0.7379000186920166,0.70169997215271,0.7491000294685364,0.7174999713897705,0.6761999726295471,0.6442999839782715,0.7325000166893005,0.029100000858306885,0.018799999728798866,1.0,0.05350000038743019,0.08950000256299973,0.2818000018596649,0.17239999771118164,0.24160000681877136,0.26510000228881836,0.2825999855995178,0.0908999964594841,0.2800999879837036,0.17919999361038208,1.0,0.05889999866485596,0.09470000118017197,0.30090001225471497,0.16380000114440918,0.24770000576972961,0.26989999413490295,0.30140000581741333,0.08950000256299973,0.25209999084472656,0.1542000025510788,1.0,0.04190000146627426,0.07729999721050262,0.26899999380111694,0.15219999849796295,0.23019999265670776,0.25220000743865967,0.2775000035762787,0.07159999758005142,0.17919999361038208,0.10620000213384628,1.0,0.051899999380111694,0.08160000294446945,0.26420000195503235,0.15809999406337738,0.2167000025510788,0.2387000024318695,0.28290000557899475,0.08709999918937683,0.23499999940395355,0.1467999964952469,1.0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
